text,label
"Given pbxq contradicts pbxq, does pbxq reverse entail pbxq?",0
"Given pek forward entails xaunhzg, does xaunhzg contradict not pek?",0
"Given cug forward entails wjnl, does wjnl forward entail cug?",0
"Given klzbjq contradicts klzbjq, does klzbjq forward entail not klzbjq?",1
"Given afsrph forward entails zvin, does not afsrph reverse entail zvin?",0
"Given qapwypwu contradicts qapwypwu, does not qapwypwu reverse entail not qapwypwu?",0
"Given klzbjq reverse entails cdtkww, does not cdtkww contradict klzbjq?",0
"Given oexyblwf forward entails uoylhxeh, does uoylhxeh contradict oexyblwf?",0
"Given ufrkekym reverse entails kkgzx, does not kkgzx reverse entail not ufrkekym?",1
"Given kcgpvsb forward entails zisw, does not kcgpvsb reverse entail not zisw?",1
"Given xwyh reverse entails krns, does xwyh contradict not krns?",0
"Given alj forward entails hofvblho, does not alj forward entail not hofvblho?",0
"Given hcb forward entails ndz, does not hcb forward entail not ndz?",0
"Given cqm forward entails mwqlwxd, does cqm reverse entail mwqlwxd?",0
"Given tikrj contradicts tikrj, does tikrj reverse entail not tikrj?",1
"Given pvpnx reverse entails gzqijrz, does gzqijrz reverse entail pvpnx?",0
"Given alj forward entails yqwyofx, does not yqwyofx contradict alj?",0
"Given wosvqylw reverse entails cbgvtuv, does not wosvqylw reverse entail not cbgvtuv?",0
"Given fvn forward entails jqgb, does not jqgb forward entail not fvn?",1
"Given mdvw reverse entails aodqbq, does not aodqbq forward entail mdvw?",0
"Given itlkjqbw forward entails jdlxho, does itlkjqbw forward entail not jdlxho?",0
"Given twb reverse entails sxslsvzu, does not twb contradict not sxslsvzu?",0
"Given jqgb forward entails ypl, does not ypl forward entail jqgb?",0
"Given bxoxu contradicts bxoxu, does bxoxu forward entail not bxoxu?",1
"Given bxoxu forward entails tvfkzen, does tvfkzen contradict not bxoxu?",0
"Given krx reverse entails fsfsbwz, does fsfsbwz contradict krx?",0
"Given vni reverse entails nkssoi, does not nkssoi reverse entail vni?",0
"Given npxrezov forward entails sxslsvzu, does sxslsvzu forward entail not npxrezov?",0
"Given wepptuc reverse entails eylsujz, does wepptuc reverse entail not eylsujz?",0
"Given pdfx reverse entails lwqmhgf, does lwqmhgf reverse entail pdfx?",0
"Given bkycjet forward entails fyjzoy, does fyjzoy forward entail not bkycjet?",0
"Given jqzqhys forward entails wwzd, does wwzd contradict jqzqhys?",0
"Given zpd reverse entails ezzk, does zpd forward entail not ezzk?",0
"Given mwpjqeo reverse entails iikppueq, does iikppueq contradict mwpjqeo?",0
"Given taqpu reverse entails bbnvlrz, does not bbnvlrz contradict taqpu?",0
"Given zfmzsxw contradicts zfmzsxw, does not zfmzsxw forward entail not zfmzsxw?",0
"Given kml reverse entails jqgb, does not jqgb reverse entail not kml?",1
"Given jlhnqyu reverse entails ecvmruua, does not jlhnqyu forward entail ecvmruua?",0
"Given wviwtujq reverse entails pbxq, does pbxq forward entail not wviwtujq?",0
"Given fqajj contradicts fqajj, does not fqajj contradict not fqajj?",1
"Given hrcumlo forward entails wricfmoe, does hrcumlo reverse entail not wricfmoe?",0
"Given qmbli reverse entails fmpph, does not fmpph reverse entail qmbli?",0
"Given alj forward entails yqwyofx, does yqwyofx contradict alj?",0
"Given ogt forward entails yjcb, does not ogt forward entail yjcb?",0
"Given gzet forward entails wxj, does not gzet reverse entail wxj?",0
"Given ufrkekym reverse entails kkgzx, does kkgzx forward entail ufrkekym?",1
"Given yyzcwj contradicts yyzcwj, does not yyzcwj forward entail not yyzcwj?",0
"Given jgggkqft contradicts jgggkqft, does not jgggkqft forward entail not jgggkqft?",0
"Given yjcb reverse entails fqajj, does fqajj reverse entail not yjcb?",0
"Given pgsrvnu forward entails yyodbckj, does yyodbckj forward entail pgsrvnu?",0
"Given tjkngt contradicts tjkngt, does not tjkngt forward entail not tjkngt?",0
"Given tvfkzen reverse entails jzgf, does not tvfkzen forward entail jzgf?",0
"Given gfeey contradicts gfeey, does gfeey reverse entail not gfeey?",1
"Given zxmznl reverse entails msc, does zxmznl forward entail msc?",0
"Given vsrk contradicts vsrk, does vsrk contradict vsrk?",1
"Given weufjoy reverse entails bxoxu, does not bxoxu forward entail not weufjoy?",0
"Given urjia reverse entails jsas, does jsas forward entail urjia?",1
"Given gamf contradicts gamf, does gamf contradict not gamf?",0
"Given alj forward entails yqwyofx, does yqwyofx forward entail not alj?",0
"Given wqkqzc reverse entails ndz, does not wqkqzc contradict ndz?",0
"Given yyodbckj reverse entails pgsrvnu, does yyodbckj contradict not pgsrvnu?",0
"Given gptju forward entails xaunhzg, does not xaunhzg contradict not gptju?",0
"Given rhiqrvt contradicts rhiqrvt, does rhiqrvt reverse entail rhiqrvt?",0
"Given jdwpknxd forward entails zvnb, does not jdwpknxd forward entail not zvnb?",0
"Given zhmix reverse entails wzbkv, does not wzbkv forward entail not zhmix?",0
"Given rjlyb contradicts rjlyb, does not rjlyb reverse entail rjlyb?",1
"Given gjbfdbfe forward entails yepgsj, does yepgsj contradict gjbfdbfe?",0
"Given jjp forward entails vym, does jjp reverse entail not vym?",0
"Given irpcoba contradicts irpcoba, does not irpcoba reverse entail irpcoba?",1
"Given myipefwm contradicts myipefwm, does myipefwm contradict not myipefwm?",0
"Given wwzd contradicts wwzd, does not wwzd reverse entail wwzd?",1
"Given alj contradicts alj, does alj reverse entail not alj?",1
"Given taqpu contradicts taqpu, does taqpu contradict not taqpu?",0
"Given twb contradicts twb, does twb reverse entail twb?",0
"Given twb reverse entails sxslsvzu, does sxslsvzu reverse entail twb?",0
"Given uqcao forward entails wzbkv, does not wzbkv forward entail not uqcao?",1
"Given cug forward entails sqp, does sqp forward entail not cug?",0
"Given mjhzk reverse entails dst, does dst reverse entail not mjhzk?",0
"Given afsrph contradicts afsrph, does afsrph forward entail afsrph?",0
"Given yjcb reverse entails ogt, does not ogt contradict yjcb?",0
"Given wosvqylw reverse entails ryz, does wosvqylw contradict not ryz?",0
"Given utohf forward entails yln, does yln reverse entail utohf?",1
"Given cug forward entails sqp, does not cug forward entail not sqp?",0
"Given tfwqhgy reverse entails rpe, does tfwqhgy contradict not rpe?",0
"Given oexyblwf contradicts oexyblwf, does not oexyblwf contradict not oexyblwf?",1
"Given taw forward entails wosvqylw, does not taw forward entail not wosvqylw?",0
"Given qehbbnq forward entails unncrx, does not unncrx reverse entail qehbbnq?",0
"Given lbz reverse entails fsfsbwz, does not fsfsbwz contradict lbz?",0
"Given alj forward entails yqwyofx, does yqwyofx reverse entail not alj?",0
"Given jqfixxcv contradicts jqfixxcv, does jqfixxcv contradict not jqfixxcv?",0
"Given pbxq contradicts pbxq, does pbxq forward entail not pbxq?",1
"Given vdpejjtp forward entails yqwyofx, does yqwyofx contradict not vdpejjtp?",0
"Given ndz forward entails wqkqzc, does ndz contradict not wqkqzc?",0
"Given zsnfjk reverse entails tmfbqsuj, does tmfbqsuj forward entail zsnfjk?",1
"Given jsas forward entails urjia, does jsas contradict not urjia?",0
"Given kml reverse entails jqzqhys, does not kml reverse entail not jqzqhys?",0
"Given tfwqhgy reverse entails ogcpusxa, does tfwqhgy forward entail not ogcpusxa?",0
"Given rqlqxihi contradicts rqlqxihi, does not rqlqxihi forward entail not rqlqxihi?",0
"Given fqajj forward entails ryz, does not fqajj reverse entail not ryz?",1
"Given ecvmruua contradicts ecvmruua, does not ecvmruua reverse entail ecvmruua?",1
"Given gptju forward entails jswwtf, does not gptju reverse entail jswwtf?",0
"Given gixwtx forward entails uchw, does uchw forward entail not gixwtx?",0
"Given ztpxzlk reverse entails fywuwgg, does not fywuwgg reverse entail ztpxzlk?",0
"Given wasb forward entails wricfmoe, does wricfmoe contradict not wasb?",0
"Given tgek forward entails vstdxajs, does vstdxajs forward entail tgek?",0
"Given hvhz forward entails zrcaut, does hvhz contradict zrcaut?",0
"Given gzet contradicts gzet, does not gzet forward entail not gzet?",0
"Given hjbxasq reverse entails fsfsbwz, does fsfsbwz forward entail hjbxasq?",1
"Given lnc reverse entails hvhz, does not lnc forward entail hvhz?",0
"Given klzbjq reverse entails cdtkww, does klzbjq forward entail not cdtkww?",0
"Given gde forward entails jjb, does jjb reverse entail not gde?",0
"Given wztcjdvi contradicts wztcjdvi, does wztcjdvi contradict wztcjdvi?",1
"Given zfmzsxw reverse entails wviwtujq, does wviwtujq reverse entail not zfmzsxw?",0
"Given zrcaut reverse entails hvhz, does hvhz contradict not zrcaut?",0
"Given ufrkekym reverse entails kkgzx, does kkgzx reverse entail not ufrkekym?",0
"Given qehbbnq contradicts qehbbnq, does qehbbnq forward entail qehbbnq?",0
"Given vsrk contradicts vsrk, does not vsrk contradict vsrk?",0
"Given pxdpdyd reverse entails gde, does pxdpdyd forward entail gde?",0
"Given kml reverse entails jqzqhys, does not kml contradict jqzqhys?",0
"Given cbgvtuv forward entails wosvqylw, does not cbgvtuv forward entail wosvqylw?",0
"Given fpyroj forward entails zinoyr, does zinoyr forward entail not fpyroj?",0
"Given jvgomc forward entails zvnb, does zvnb reverse entail not jvgomc?",0
"Given gamf forward entails xoatpoe, does gamf reverse entail xoatpoe?",0
"Given smlg reverse entails ryz, does not smlg contradict not ryz?",0
"Given uoylhxeh reverse entails oexyblwf, does uoylhxeh contradict oexyblwf?",0
"Given gptju contradicts gptju, does not gptju contradict gptju?",0
"Given iqaemm contradicts iqaemm, does iqaemm forward entail iqaemm?",0
"Given ufrkekym reverse entails kkgzx, does ufrkekym contradict kkgzx?",0
"Given npxrezov forward entails sxslsvzu, does sxslsvzu forward entail npxrezov?",0
"Given hxhvyqsk reverse entails hhrt, does not hxhvyqsk contradict hhrt?",0
"Given xkcfds reverse entails mwpjqeo, does not xkcfds reverse entail not mwpjqeo?",0
"Given pdfx reverse entails hrcumlo, does not hrcumlo reverse entail pdfx?",0
"Given bxslmmy contradicts bxslmmy, does not bxslmmy reverse entail bxslmmy?",1
"Given vsrk reverse entails pgsrvnu, does not vsrk contradict not pgsrvnu?",0
"Given syqrquih contradicts syqrquih, does not syqrquih forward entail not syqrquih?",0
"Given pek forward entails xaunhzg, does not pek reverse entail not xaunhzg?",1
"Given qehbbnq reverse entails jlhnqyu, does not qehbbnq contradict jlhnqyu?",0
"Given jjp forward entails vym, does vym reverse entail not jjp?",0
"Given jqgb reverse entails hofvblho, does not hofvblho contradict not jqgb?",0
"Given taqpu reverse entails bbnvlrz, does bbnvlrz contradict taqpu?",0
"Given pgsrvnu reverse entails gjke, does not pgsrvnu forward entail gjke?",0
"Given uqegks reverse entails cmslerbr, does not cmslerbr contradict uqegks?",0
"Given bxoxu forward entails weufjoy, does bxoxu reverse entail weufjoy?",0
"Given itlkjqbw forward entails jdlxho, does not itlkjqbw reverse entail not jdlxho?",1
"Given gixwtx contradicts gixwtx, does gixwtx contradict not gixwtx?",0
"Given ogb forward entails pxdpdyd, does pxdpdyd forward entail not ogb?",0
"Given ogcpusxa forward entails tfwqhgy, does tfwqhgy contradict not ogcpusxa?",0
"Given cmslerbr forward entails jwnyvv, does not cmslerbr reverse entail not jwnyvv?",1
"Given kcgpvsb forward entails zisw, does kcgpvsb forward entail not zisw?",0
"Given gzqijrz forward entails pvpnx, does gzqijrz contradict not pvpnx?",0
"Given zhmix reverse entails vdpejjtp, does not vdpejjtp contradict not zhmix?",0
"Given ipwkctc forward entails wwzd, does not wwzd contradict ipwkctc?",0
"Given avb contradicts avb, does not avb contradict not avb?",1
"Given tvfkzen reverse entails jzgf, does jzgf contradict not tvfkzen?",0
"Given gixwtx forward entails uchw, does not gixwtx contradict uchw?",0
"Given wosvqylw forward entails zgynq, does wosvqylw forward entail not zgynq?",0
"Given lcbjt contradicts lcbjt, does not lcbjt contradict lcbjt?",0
"Given zgynq reverse entails wosvqylw, does wosvqylw contradict zgynq?",0
"Given tgek reverse entails fyjzoy, does tgek contradict fyjzoy?",0
"Given gjke forward entails pgsrvnu, does not pgsrvnu reverse entail gjke?",0
"Given gde forward entails pxdpdyd, does pxdpdyd reverse entail not gde?",0
"Given fffic contradicts fffic, does not fffic reverse entail not fffic?",0
"Given vecaupf reverse entails jwnyvv, does jwnyvv reverse entail not vecaupf?",0
"Given fyjzoy reverse entails bkycjet, does fyjzoy forward entail bkycjet?",0
"Given tmfbqsuj forward entails zsnfjk, does zsnfjk reverse entail tmfbqsuj?",1
"Given wzbkv forward entails zhmix, does not wzbkv reverse entail zhmix?",0
"Given oxdzjoda forward entails ttips, does oxdzjoda forward entail not ttips?",0
"Given kux forward entails usnvrtxt, does usnvrtxt contradict kux?",0
"Given ezzk forward entails zpd, does zpd contradict ezzk?",0
"Given htlrjsdc forward entails vco, does not vco contradict not htlrjsdc?",0
"Given yjcb reverse entails fqajj, does not yjcb reverse entail not fqajj?",0
"Given jlhnqyu contradicts jlhnqyu, does not jlhnqyu reverse entail not jlhnqyu?",0
"Given pxdpdyd reverse entails jqnpdsvu, does pxdpdyd forward entail jqnpdsvu?",0
"Given uqcao forward entails wzbkv, does not uqcao reverse entail not wzbkv?",1
"Given cpof forward entails ezzk, does cpof forward entail not ezzk?",0
"Given kml reverse entails jqzqhys, does not jqzqhys contradict kml?",0
"Given zpd reverse entails lbz, does not lbz contradict not zpd?",0
"Given peys contradicts peys, does peys contradict peys?",1
"Given fywuwgg forward entails ztpxzlk, does not fywuwgg forward entail ztpxzlk?",0
"Given ktxfqqtk contradicts ktxfqqtk, does not ktxfqqtk forward entail ktxfqqtk?",1
"Given fffic reverse entails alj, does fffic reverse entail not alj?",0
"Given qibvsb contradicts qibvsb, does not qibvsb contradict qibvsb?",0
"Given tgek reverse entails fyjzoy, does not tgek contradict fyjzoy?",0
"Given oikcp forward entails ubmtcwcr, does not ubmtcwcr forward entail not oikcp?",1
"Given qehbbnq forward entails vptemmji, does not qehbbnq contradict not vptemmji?",0
"Given jdlxho contradicts jdlxho, does jdlxho reverse entail jdlxho?",0
"Given yyodbckj reverse entails peys, does yyodbckj contradict peys?",0
"Given wzbkv reverse entails uqcao, does not uqcao forward entail wzbkv?",0
"Given ljnj forward entails zsnfjk, does not zsnfjk reverse entail ljnj?",0
"Given zvin reverse entails abc, does not zvin forward entail not abc?",1
"Given ivysda forward entails krns, does not ivysda forward entail krns?",0
"Given iikppueq forward entails vym, does not vym forward entail not iikppueq?",1
"Given ttips reverse entails oxdzjoda, does oxdzjoda contradict not ttips?",0
"Given aodqbq forward entails mdvw, does aodqbq contradict not mdvw?",0
"Given rrpwvr contradicts rrpwvr, does rrpwvr forward entail rrpwvr?",0
"Given zxmznl reverse entails msc, does not zxmznl forward entail not msc?",1
"Given smlg reverse entails ryz, does ryz forward entail not smlg?",0
"Given syqrquih contradicts syqrquih, does not syqrquih reverse entail syqrquih?",1
"Given bkycjet forward entails hkc, does not hkc contradict not bkycjet?",0
"Given peys forward entails yyodbckj, does yyodbckj forward entail peys?",0
"Given jzgf forward entails tvfkzen, does not tvfkzen contradict not jzgf?",0
"Given jgggkqft forward entails jjb, does not jgggkqft forward entail jjb?",0
"Given vecaupf reverse entails jwnyvv, does jwnyvv contradict vecaupf?",0
"Given fqjau contradicts fqjau, does fqjau forward entail not fqjau?",1
"Given xaunhzg reverse entails gptju, does not gptju reverse entail not xaunhzg?",1
"Given zvnb reverse entails jvgomc, does jvgomc contradict not zvnb?",0
"Given ogt forward entails yjcb, does yjcb contradict ogt?",0
"Given myipefwm contradicts myipefwm, does not myipefwm reverse entail myipefwm?",1
"Given zinoyr reverse entails fpyroj, does not zinoyr forward entail not fpyroj?",1
"Given wbcnkxmz contradicts wbcnkxmz, does not wbcnkxmz reverse entail wbcnkxmz?",1
"Given mjhzk forward entails ogcpusxa, does not ogcpusxa reverse entail mjhzk?",0
"Given pdfx reverse entails lwqmhgf, does not pdfx forward entail not lwqmhgf?",1
"Given lwvc reverse entails ezzk, does lwvc contradict not ezzk?",0
"Given zmre reverse entails urjia, does not zmre forward entail not urjia?",1
"Given wxj contradicts wxj, does wxj contradict not wxj?",0
"Given qpd contradicts qpd, does qpd forward entail not qpd?",1
"Given zsnfjk reverse entails ljnj, does not ljnj reverse entail zsnfjk?",0
"Given vdpejjtp forward entails yqwyofx, does vdpejjtp forward entail not yqwyofx?",0
"Given jwnyvv reverse entails geopiwid, does not jwnyvv contradict not geopiwid?",0
"Given hvhz forward entails zrcaut, does zrcaut reverse entail not hvhz?",0
"Given usnvrtxt reverse entails cug, does usnvrtxt reverse entail not cug?",0
"Given yqwyofx reverse entails pgsrvnu, does not yqwyofx forward entail not pgsrvnu?",1
"Given krx reverse entails fsfsbwz, does fsfsbwz forward entail krx?",1
"Given oikcp forward entails ubmtcwcr, does not ubmtcwcr reverse entail not oikcp?",0
"Given usnvrtxt reverse entails qrwmkime, does not qrwmkime forward entail not usnvrtxt?",0
"Given myipefwm contradicts myipefwm, does not myipefwm forward entail not myipefwm?",0
"Given ecvmruua forward entails jlhnqyu, does jlhnqyu contradict not ecvmruua?",0
"Given ryz forward entails smlg, does ryz reverse entail not smlg?",0
"Given wosvqylw reverse entails taw, does wosvqylw contradict taw?",0
"Given oanc forward entails xoatpoe, does not xoatpoe forward entail oanc?",0
"Given slbgg contradicts slbgg, does slbgg contradict slbgg?",1
"Given mwpjqeo forward entails xkcfds, does xkcfds reverse entail not mwpjqeo?",0
"Given uoylhxeh reverse entails geopiwid, does not uoylhxeh forward entail geopiwid?",0
"Given xqrdteo contradicts xqrdteo, does not xqrdteo reverse entail not xqrdteo?",0
"Given nsvgta contradicts nsvgta, does nsvgta contradict not nsvgta?",0
"Given wqkqzc reverse entails ndz, does ndz forward entail wqkqzc?",1
"Given jwi contradicts jwi, does jwi forward entail not jwi?",1
"Given gptju forward entails jswwtf, does not jswwtf forward entail not gptju?",1
"Given yjcb reverse entails fqajj, does not yjcb reverse entail fqajj?",0
"Given yczuna forward entails yjcb, does not yjcb contradict yczuna?",0
"Given afsrph forward entails zvin, does afsrph reverse entail zvin?",0
"Given ysytsje reverse entails hkc, does not hkc forward entail not ysytsje?",0
"Given krns forward entails wwzd, does not krns reverse entail not wwzd?",1
"Given jswwtf reverse entails gptju, does not gptju forward entail jswwtf?",0
"Given fyjzoy forward entails tgek, does fyjzoy contradict not tgek?",0
"Given fvn forward entails hofvblho, does fvn contradict hofvblho?",0
"Given mwpjqeo forward entails xkcfds, does not mwpjqeo forward entail xkcfds?",0
"Given qehbbnq forward entails vptemmji, does not vptemmji reverse entail qehbbnq?",0
"Given fffic reverse entails alj, does alj reverse entail fffic?",0
"Given jlhnqyu reverse entails ecvmruua, does not ecvmruua reverse entail not jlhnqyu?",1
"Given ftfxv forward entails zinoyr, does not zinoyr reverse entail not ftfxv?",0
"Given gjke forward entails pgsrvnu, does pgsrvnu reverse entail not gjke?",0
"Given wjpdt reverse entails ewrsicov, does not wjpdt forward entail not ewrsicov?",1
"Given fyjzoy reverse entails bkycjet, does bkycjet reverse entail not fyjzoy?",0
"Given hkc forward entails ysytsje, does hkc contradict not ysytsje?",0
"Given yqwyofx reverse entails alj, does not yqwyofx forward entail alj?",0
"Given cbgvtuv reverse entails artyhgaw, does not artyhgaw forward entail cbgvtuv?",0
"Given fffic reverse entails alj, does alj forward entail fffic?",1
"Given yyodbckj reverse entails pgsrvnu, does not yyodbckj reverse entail not pgsrvnu?",0
"Given cug forward entails wjnl, does not cug reverse entail wjnl?",0
"Given cgoto contradicts cgoto, does not cgoto reverse entail cgoto?",1
"Given iohjrn reverse entails hvhz, does not iohjrn reverse entail hvhz?",0
"Given ifwheicq forward entails msc, does not msc reverse entail not ifwheicq?",0
"Given khbnl reverse entails cug, does not khbnl forward entail cug?",0
"Given twb reverse entails sxslsvzu, does not twb forward entail not sxslsvzu?",1
"Given gtfczf forward entails rjlyb, does not gtfczf forward entail rjlyb?",0
"Given tuh reverse entails hkc, does hkc forward entail not tuh?",0
"Given hofvblho forward entails jqgb, does not hofvblho reverse entail not jqgb?",1
"Given fpyroj forward entails zinoyr, does not zinoyr contradict not fpyroj?",0
"Given rpe forward entails tfwqhgy, does tfwqhgy reverse entail not rpe?",0
"Given yqwyofx reverse entails pgsrvnu, does not pgsrvnu reverse entail not yqwyofx?",1
"Given nlcexuie contradicts nlcexuie, does not nlcexuie forward entail not nlcexuie?",0
"Given fyjzoy reverse entails bkycjet, does not bkycjet contradict not fyjzoy?",0
"Given kux reverse entails htlrjsdc, does htlrjsdc forward entail not kux?",0
"Given hcb forward entails ndz, does hcb reverse entail not ndz?",0
"Given fvn contradicts fvn, does fvn contradict fvn?",1
"Given jdlxho forward entails qpd, does jdlxho contradict qpd?",0
"Given zisw reverse entails kcgpvsb, does not kcgpvsb forward entail zisw?",0
"Given usnvrtxt reverse entails kux, does kux reverse entail not usnvrtxt?",0
"Given vsrk contradicts vsrk, does not vsrk forward entail not vsrk?",0
"Given pvpnx reverse entails gzqijrz, does pvpnx reverse entail not gzqijrz?",0
"Given xaunhzg reverse entails gptju, does not gptju forward entail not xaunhzg?",0
"Given ndz reverse entails hcb, does not ndz reverse entail hcb?",0
"Given jsas forward entails utohf, does not jsas contradict utohf?",0
"Given tjkngt contradicts tjkngt, does not tjkngt forward entail tjkngt?",1
"Given wjpdt reverse entails ewrsicov, does not wjpdt reverse entail ewrsicov?",0
"Given vqpt contradicts vqpt, does not vqpt forward entail vqpt?",1
"Given hoqueghn forward entails uqegks, does uqegks contradict not hoqueghn?",0
"Given rrpwvr contradicts rrpwvr, does rrpwvr contradict rrpwvr?",1
"Given jjb contradicts jjb, does jjb reverse entail jjb?",0
"Given gjke reverse entails dst, does not gjke contradict dst?",0
"Given cug forward entails xaunhzg, does xaunhzg forward entail cug?",0
"Given aobo contradicts aobo, does aobo contradict not aobo?",0
"Given wqkqzc reverse entails wfmsuh, does wqkqzc contradict wfmsuh?",0
"Given pgsrvnu forward entails vsrk, does vsrk forward entail not pgsrvnu?",0
"Given vdpejjtp forward entails yqwyofx, does yqwyofx contradict vdpejjtp?",0
"Given mwpjqeo reverse entails iikppueq, does not mwpjqeo reverse entail not iikppueq?",0
"Given msc contradicts msc, does not msc contradict msc?",0
"Given tuh reverse entails hkc, does hkc forward entail tuh?",1
"Given wviwtujq reverse entails imit, does imit contradict wviwtujq?",0
"Given xoatpoe reverse entails gamf, does not xoatpoe forward entail not gamf?",1
"Given hrcumlo forward entails wricfmoe, does not hrcumlo forward entail not wricfmoe?",0
"Given bwr forward entails taw, does not taw forward entail not bwr?",1
"Given mjhzk forward entails ogcpusxa, does ogcpusxa contradict not mjhzk?",0
"Given peys forward entails ryz, does peys forward entail not ryz?",0
"Given rqqtrann contradicts rqqtrann, does not rqqtrann forward entail not rqqtrann?",0
"Given twb contradicts twb, does not twb forward entail twb?",1
"Given zgynq reverse entails wosvqylw, does zgynq contradict wosvqylw?",0
"Given lnc reverse entails hvhz, does not lnc contradict hvhz?",0
"Given peys forward entails yyodbckj, does yyodbckj contradict peys?",0
"Given pgsrvnu forward entails yqwyofx, does not yqwyofx contradict pgsrvnu?",0
"Given hcb forward entails taiuyu, does hcb contradict not taiuyu?",0
"Given hxhvyqsk contradicts hxhvyqsk, does not hxhvyqsk forward entail not hxhvyqsk?",0
"Given pxdpdyd reverse entails jqnpdsvu, does jqnpdsvu forward entail pxdpdyd?",1
"Given sxslsvzu forward entails twb, does not twb contradict sxslsvzu?",0
"Given gzet forward entails jsas, does jsas forward entail not gzet?",0
"Given aodqbq forward entails mdvw, does mdvw forward entail aodqbq?",0
"Given wjpdt reverse entails pbxq, does not pbxq contradict not wjpdt?",0
"Given xoatpoe reverse entails oanc, does not oanc forward entail xoatpoe?",0
"Given ztpxzlk reverse entails fywuwgg, does fywuwgg forward entail ztpxzlk?",1
"Given ryz forward entails smlg, does smlg forward entail not ryz?",0
"Given vym reverse entails jqnpdsvu, does not jqnpdsvu reverse entail not vym?",1
"Given tihpnuz forward entails xnszkz, does xnszkz forward entail tihpnuz?",0
"Given krns reverse entails ivysda, does ivysda forward entail krns?",1
"Given zvin reverse entails afsrph, does not zvin forward entail not afsrph?",1
"Given zfmzsxw contradicts zfmzsxw, does not zfmzsxw reverse entail not zfmzsxw?",0
"Given abkwz contradicts abkwz, does abkwz forward entail not abkwz?",1
"Given uhl forward entails wviwtujq, does not wviwtujq reverse entail not uhl?",0
"Given xoatpoe reverse entails gamf, does gamf forward entail not xoatpoe?",0
"Given uqcao reverse entails iikppueq, does iikppueq reverse entail uqcao?",0
"Given lbz reverse entails fsfsbwz, does fsfsbwz forward entail lbz?",1
"Given wjnl reverse entails cug, does cug contradict wjnl?",0
"Given oanc forward entails xoatpoe, does not oanc reverse entail not xoatpoe?",1
"Given hxhvyqsk forward entails qehbbnq, does qehbbnq contradict not hxhvyqsk?",0
"Given yjcb reverse entails fqajj, does not fqajj reverse entail yjcb?",0
"Given afsrph contradicts afsrph, does afsrph forward entail not afsrph?",1
"Given cmslerbr forward entails uqegks, does not cmslerbr forward entail not uqegks?",0
"Given syqrquih contradicts syqrquih, does not syqrquih contradict syqrquih?",0
"Given hkc reverse entails bkycjet, does bkycjet contradict not hkc?",0
"Given vzqrgp contradicts vzqrgp, does not vzqrgp forward entail vzqrgp?",1
"Given hvhz contradicts hvhz, does hvhz contradict hvhz?",1
"Given qmbli reverse entails fmpph, does not qmbli forward entail fmpph?",0
"Given sftoshur contradicts sftoshur, does sftoshur contradict sftoshur?",1
"Given kml reverse entails jqgb, does jqgb contradict kml?",0
"Given uqcao reverse entails iikppueq, does not iikppueq reverse entail not uqcao?",1
"Given pvpnx reverse entails gzqijrz, does gzqijrz reverse entail not pvpnx?",0
"Given cug forward entails khbnl, does cug forward entail not khbnl?",0
"Given qibvsb contradicts qibvsb, does qibvsb forward entail qibvsb?",0
"Given zvin reverse entails nlcexuie, does zvin contradict not nlcexuie?",0
"Given tfwqhgy reverse entails ogcpusxa, does not ogcpusxa forward entail tfwqhgy?",0
"Given wepptuc reverse entails eylsujz, does not eylsujz reverse entail not wepptuc?",1
"Given ezzk forward entails zpd, does zpd forward entail ezzk?",0
"Given ubmtcwcr reverse entails oikcp, does ubmtcwcr contradict oikcp?",0
"Given yqwyofx forward entails ysytsje, does not ysytsje reverse entail not yqwyofx?",0
"Given krns forward entails xwyh, does not xwyh contradict krns?",0
"Given taqpu contradicts taqpu, does taqpu reverse entail not taqpu?",1
"Given artyhgaw forward entails cbgvtuv, does not artyhgaw forward entail not cbgvtuv?",0
"Given ogt contradicts ogt, does not ogt forward entail ogt?",1
"Given itlkjqbw forward entails jdlxho, does not itlkjqbw forward entail not jdlxho?",0
"Given ecvmruua forward entails jlhnqyu, does ecvmruua contradict jlhnqyu?",0
"Given wzbkv reverse entails tihpnuz, does not tihpnuz contradict wzbkv?",0
"Given ivysda contradicts ivysda, does not ivysda forward entail not ivysda?",0
"Given krns reverse entails bnmh, does not krns contradict bnmh?",0
"Given fpyroj forward entails ivysda, does not fpyroj reverse entail not ivysda?",1
"Given yczuna contradicts yczuna, does yczuna forward entail yczuna?",0
"Given sqp reverse entails cug, does sqp contradict cug?",0
"Given rpe forward entails tfwqhgy, does not rpe reverse entail tfwqhgy?",0
"Given xaunhzg reverse entails pek, does pek forward entail xaunhzg?",1
"Given hofvblho reverse entails fvn, does not hofvblho contradict fvn?",0
"Given sqp forward entails wbcnkxmz, does sqp forward entail not wbcnkxmz?",0
"Given jqzqhys forward entails kml, does jqzqhys reverse entail not kml?",0
"Given pbxq contradicts pbxq, does not pbxq contradict pbxq?",0
"Given zfmzsxw reverse entails wviwtujq, does not zfmzsxw forward entail wviwtujq?",0
"Given gzet forward entails jsas, does not gzet forward entail not jsas?",0
"Given vdpejjtp forward entails yqwyofx, does vdpejjtp reverse entail yqwyofx?",0
"Given ryz reverse entails fqajj, does not ryz contradict fqajj?",0
"Given fmggqj contradicts fmggqj, does fmggqj contradict fmggqj?",1
