,text,label
20618,"Given atvpl contradicts atvpl, does not atvpl forward entail not atvpl?",0
20619,"Given ciylw forward entails rawca, does not rawca forward entail one ciylw?",0
20620,"Given bdnbw contradicts bdnbw, does few bdnbw reverse entail each bdnbw?",0
20621,"Given ciylw forward entails rawca, does some rawca contradict most ciylw?",0
20622,"Given gnwny forward entails nvnhf, does each nvnhf forward entail each gnwny?",0
20623,"Given galkp contradicts galkp, does not galkp reverse entail galkp?",1
20624,"Given zdebg reverse entails dxkdt, does some zdebg reverse entail each dxkdt?",0
20625,"Given mzgpg forward entails xoouc, does few mzgpg reverse entail not xoouc?",0
20626,"Given pinrq reverse entails jvpkd, does few jvpkd contradict few pinrq?",0
20627,"Given xofqg contradicts xofqg, does not xofqg contradict most xofqg?",0
20628,"Given xednx reverse entails cjirb, does not cjirb forward entail xednx?",0
20629,"Given sovsy contradicts sovsy, does each sovsy forward entail not sovsy?",1
20630,"Given atvpl forward entails rbugr, does not atvpl contradict not rbugr?",0
20631,"Given ppzhm forward entails tptap, does some ppzhm forward entail some tptap?",0
20632,"Given koehl forward entails lwgjr, does few koehl contradict some lwgjr?",0
20633,"Given nvnhf reverse entails gnwny, does one gnwny reverse entail some nvnhf?",0
20634,"Given pmhfl reverse entails hnuwx, does each hnuwx forward entail pmhfl?",1
20635,"Given xjwfm contradicts xjwfm, does any xjwfm reverse entail not xjwfm?",1
20636,"Given oucev reverse entails jscmw, does jscmw contradict some oucev?",0
20637,"Given zcsro reverse entails hkpok, does not hkpok forward entail not zcsro?",0
20638,"Given wvbnk reverse entails umjbg, does each wvbnk contradict some umjbg?",0
20639,"Given ceenz contradicts ceenz, does one ceenz contradict ceenz?",1
20640,"Given vvsuh reverse entails mmxmg, does mmxmg reverse entail any vvsuh?",0
20641,"Given iesaj forward entails ravri, does few iesaj contradict ravri?",0
20642,"Given kkodq reverse entails gnnle, does few gnnle reverse entail kkodq?",0
20643,"Given atvpl forward entails rbugr, does some rbugr forward entail some atvpl?",0
20644,"Given ishyf contradicts ishyf, does some ishyf forward entail most ishyf?",0
20645,"Given qcmrb forward entails rawca, does any rawca contradict each qcmrb?",0
20646,"Given nztfo contradicts nztfo, does some nztfo forward entail few nztfo?",0
20647,"Given dktsk forward entails selib, does each selib contradict dktsk?",0
20648,"Given selib reverse entails dktsk, does most selib forward entail each dktsk?",0
20649,"Given ifwzm contradicts ifwzm, does most ifwzm forward entail most ifwzm?",0
20650,"Given oatfz reverse entails mkcnc, does most oatfz contradict few mkcnc?",0
20651,"Given fglta forward entails jtvcy, does jtvcy forward entail most fglta?",0
20652,"Given galkp contradicts galkp, does any galkp reverse entail most galkp?",0
20653,"Given hgrtf contradicts hgrtf, does each hgrtf contradict hgrtf?",1
20654,"Given wqfgl reverse entails lphzh, does any wqfgl contradict one lphzh?",0
20655,"Given mgqwj forward entails vcdba, does vcdba reverse entail few mgqwj?",1
20656,"Given oshkw reverse entails dccqn, does most dccqn reverse entail some oshkw?",0
20657,"Given vjjwl contradicts vjjwl, does few vjjwl reverse entail vjjwl?",0
20658,"Given odrwt contradicts odrwt, does some odrwt forward entail one odrwt?",0
20659,"Given eoxbu forward entails zramr, does eoxbu reverse entail zramr?",0
20660,"Given cjirb forward entails xednx, does one xednx reverse entail some cjirb?",1
20661,"Given khddc contradicts khddc, does one khddc contradict few khddc?",1
20662,"Given kefna forward entails rawca, does each rawca reverse entail most kefna?",1
20663,"Given fqbnj reverse entails atvpl, does fqbnj forward entail most atvpl?",0
20664,"Given txnjl reverse entails bfcjk, does any txnjl contradict bfcjk?",0
20665,"Given fwqbd reverse entails fexar, does few fwqbd reverse entail one fexar?",0
20666,"Given ykhdb reverse entails izdyj, does one izdyj contradict ykhdb?",0
20667,"Given wvbnk reverse entails vcdba, does each wvbnk reverse entail most vcdba?",0
20668,"Given oatfz contradicts oatfz, does each oatfz reverse entail most oatfz?",0
20669,"Given aucsa contradicts aucsa, does most aucsa reverse entail not aucsa?",1
20670,"Given fexar forward entails fwqbd, does some fexar forward entail some fwqbd?",0
20671,"Given qbgvx reverse entails jhwcm, does any qbgvx contradict each jhwcm?",0
20672,"Given drbev contradicts drbev, does most drbev reverse entail not drbev?",1
20673,"Given zbnab contradicts zbnab, does zbnab reverse entail any zbnab?",0
20674,"Given osexv forward entails ubyqa, does any ubyqa reverse entail few osexv?",1
20675,"Given dktsk forward entails selib, does any dktsk reverse entail one selib?",0
20676,"Given dsnjt reverse entails dccqn, does dsnjt contradict dccqn?",0
20677,"Given koeie forward entails kvrzt, does koeie contradict each kvrzt?",0
20678,"Given hkkur forward entails lphzh, does most hkkur forward entail one lphzh?",0
20679,"Given hgrtf reverse entails dqbje, does any hgrtf contradict most dqbje?",0
20680,"Given hfrjw forward entails myaix, does hfrjw contradict each myaix?",0
20681,"Given gnwny contradicts gnwny, does one gnwny contradict some gnwny?",1
20682,"Given emken forward entails khddc, does one khddc contradict one emken?",0
20683,"Given gvxfe contradicts gvxfe, does few gvxfe contradict gvxfe?",1
20684,"Given fjpod contradicts fjpod, does one fjpod forward entail not fjpod?",1
20685,"Given hnuwx forward entails pmhfl, does pmhfl forward entail any hnuwx?",0
20686,"Given bdnbw forward entails uhuir, does uhuir forward entail some bdnbw?",0
20687,"Given ravri reverse entails iesaj, does not iesaj contradict few ravri?",0
20688,"Given secik contradicts secik, does each secik contradict some secik?",1
20689,"Given rartw contradicts rartw, does some rartw forward entail not rartw?",1
20690,"Given qnxcn contradicts qnxcn, does some qnxcn reverse entail any qnxcn?",0
20691,"Given fvgvb forward entails sigap, does any sigap contradict some fvgvb?",0
20692,"Given zdebg reverse entails dxkdt, does most dxkdt reverse entail each zdebg?",0
20693,"Given tawze forward entails tojzs, does few tawze reverse entail most tojzs?",0
20694,"Given cyevk reverse entails ciylw, does not cyevk reverse entail any ciylw?",0
20695,"Given fjpod contradicts fjpod, does few fjpod reverse entail few fjpod?",0
20696,"Given bkufw contradicts bkufw, does few bkufw forward entail few bkufw?",0
20697,"Given cvrwh contradicts cvrwh, does not cvrwh reverse entail not cvrwh?",0
20698,"Given atvpl contradicts atvpl, does most atvpl contradict not atvpl?",0
20699,"Given xednx reverse entails umjbg, does each umjbg reverse entail each xednx?",0
20700,"Given vqlga reverse entails nvnhf, does one vqlga reverse entail not nvnhf?",0
20701,"Given fexar forward entails fwqbd, does few fexar contradict any fwqbd?",0
20702,"Given ravri reverse entails iesaj, does ravri contradict few iesaj?",0
20703,"Given gvxfe forward entails nyuhb, does not nyuhb reverse entail one gvxfe?",0
20704,"Given mzgpg forward entails xoouc, does one xoouc forward entail not mzgpg?",0
20705,"Given zgjad reverse entails zcsro, does zcsro reverse entail any zgjad?",0
20706,"Given fvgvb reverse entails avvej, does some avvej contradict few fvgvb?",0
20707,"Given vvsuh reverse entails koeie, does one vvsuh contradict most koeie?",0
20708,"Given fzuoz forward entails hqmtp, does not fzuoz contradict most hqmtp?",0
20709,"Given xoouc contradicts xoouc, does some xoouc reverse entail few xoouc?",0
20710,"Given kkodq contradicts kkodq, does not kkodq reverse entail one kkodq?",1
20711,"Given hqfxx contradicts hqfxx, does most hqfxx forward entail any hqfxx?",0
20712,"Given khddc reverse entails emken, does each emken contradict few khddc?",0
20713,"Given ovkgj contradicts ovkgj, does one ovkgj contradict one ovkgj?",1
20714,"Given glyql contradicts glyql, does each glyql forward entail any glyql?",0
20715,"Given hmmow reverse entails glgzo, does not glgzo contradict one hmmow?",0
20716,"Given kkodq forward entails muchy, does not muchy reverse entail some kkodq?",0
20717,"Given tptap reverse entails khddc, does most khddc contradict some tptap?",0
20718,"Given gakmx reverse entails dktsk, does some gakmx contradict any dktsk?",0
20719,"Given hmmow contradicts hmmow, does any hmmow forward entail most hmmow?",0
20720,"Given hgrtf forward entails jhwcm, does hgrtf contradict any jhwcm?",0
20721,"Given ndzbt contradicts ndzbt, does some ndzbt contradict few ndzbt?",1
20722,"Given jmurm forward entails nxwqi, does some jmurm forward entail one nxwqi?",0
20723,"Given jhwcm reverse entails hgrtf, does one hgrtf contradict any jhwcm?",0
20724,"Given cvilp forward entails gjmcg, does any cvilp forward entail one gjmcg?",0
20725,"Given tawze contradicts tawze, does tawze contradict not tawze?",0
20726,"Given xofqg contradicts xofqg, does xofqg reverse entail one xofqg?",0
20727,"Given dccqn forward entails dsnjt, does some dsnjt forward entail any dccqn?",0
20728,"Given xmswp reverse entails nksyl, does not xmswp forward entail few nksyl?",0
20729,"Given oshkw reverse entails lqfzk, does most oshkw forward entail few lqfzk?",0
20730,"Given wvbnk contradicts wvbnk, does most wvbnk contradict one wvbnk?",1
20731,"Given enmvf contradicts enmvf, does some enmvf forward entail not enmvf?",1
20732,"Given jyknb forward entails oatfz, does jyknb reverse entail some oatfz?",0
20733,"Given gkxsx contradicts gkxsx, does gkxsx reverse entail not gkxsx?",1
20734,"Given wqfgl reverse entails ehbfl, does some ehbfl contradict each wqfgl?",0
20735,"Given hgrtf reverse entails chvfb, does not hgrtf contradict each chvfb?",0
20736,"Given ciylw contradicts ciylw, does some ciylw forward entail ciylw?",0
20737,"Given kvrzt reverse entails jvpkd, does one kvrzt contradict not jvpkd?",0
20738,"Given irzse contradicts irzse, does each irzse forward entail some irzse?",0
20739,"Given ubyqa reverse entails osexv, does some osexv contradict most ubyqa?",0
20740,"Given vvqxe reverse entails dsffk, does one vvqxe contradict any dsffk?",0
20741,"Given jyknb forward entails oatfz, does few jyknb forward entail oatfz?",0
20742,"Given sovsy reverse entails kxajv, does few sovsy reverse entail some kxajv?",0
20743,"Given lxxcr reverse entails avvej, does lxxcr reverse entail few avvej?",0
20744,"Given ovkgj contradicts ovkgj, does some ovkgj contradict few ovkgj?",1
20745,"Given bkufw forward entails mkcnc, does each mkcnc forward entail most bkufw?",0
20746,"Given emken contradicts emken, does not emken forward entail any emken?",1
20747,"Given jhwcm reverse entails hgrtf, does few hgrtf contradict one jhwcm?",0
20748,"Given siytn reverse entails owkve, does most owkve forward entail some siytn?",1
20749,"Given czcwo forward entails kvxne, does most czcwo forward entail few kvxne?",0
20750,"Given koehl forward entails lwgjr, does each koehl forward entail any lwgjr?",0
20751,"Given whlqi contradicts whlqi, does most whlqi contradict each whlqi?",1
20752,"Given yzssn reverse entails cqlmr, does one yzssn reverse entail each cqlmr?",0
20753,"Given kefna forward entails rawca, does each kefna forward entail not rawca?",0
20754,"Given zdebg contradicts zdebg, does most zdebg forward entail one zdebg?",0
20755,"Given kzppp contradicts kzppp, does each kzppp contradict few kzppp?",1
20756,"Given wsekk contradicts wsekk, does wsekk reverse entail each wsekk?",0
20757,"Given dpqqn forward entails fjpod, does few dpqqn reverse entail fjpod?",0
20758,"Given lqfzk forward entails oshkw, does any lqfzk forward entail oshkw?",0
20759,"Given lwgjr reverse entails gnnle, does most gnnle contradict any lwgjr?",0
20760,"Given nxwqi forward entails wqfgl, does one wqfgl reverse entail each nxwqi?",1
20761,"Given lphzh reverse entails fqbnj, does few lphzh contradict some fqbnj?",0
20762,"Given xrwvq reverse entails jffdm, does any jffdm forward entail one xrwvq?",1
20763,"Given xrwvq reverse entails jffdm, does one xrwvq reverse entail any jffdm?",0
20764,"Given vcdba reverse entails mgqwj, does any mgqwj reverse entail most vcdba?",0
20765,"Given txnjl reverse entails rkiiv, does few rkiiv forward entail each txnjl?",1
20766,"Given osexv forward entails ubyqa, does some ubyqa reverse entail osexv?",1
20767,"Given qebiw reverse entails klzai, does some qebiw contradict some klzai?",0
20768,"Given qnxcn contradicts qnxcn, does most qnxcn reverse entail most qnxcn?",0
20769,"Given enmvf forward entails kefna, does enmvf reverse entail each kefna?",0
20770,"Given xyeaw reverse entails slmah, does some slmah contradict any xyeaw?",0
20771,"Given fqbnj forward entails lphzh, does each lphzh reverse entail most fqbnj?",1
20772,"Given fzuoz contradicts fzuoz, does each fzuoz reverse entail fzuoz?",0
20773,"Given myaix contradicts myaix, does few myaix forward entail myaix?",0
20774,"Given avvej forward entails raxzv, does any raxzv reverse entail some avvej?",1
20775,"Given kutwj forward entails zrech, does not kutwj reverse entail not zrech?",1
20776,"Given qbgvx contradicts qbgvx, does not qbgvx reverse entail qbgvx?",1
20777,"Given ykhdb reverse entails vjjwl, does one vjjwl forward entail not ykhdb?",0
20778,"Given avvej forward entails lxxcr, does some lxxcr reverse entail few avvej?",1
20779,"Given ishyf reverse entails fpmbp, does most ishyf reverse entail few fpmbp?",0
20780,"Given txnjl reverse entails bfcjk, does few txnjl reverse entail some bfcjk?",0
20781,"Given hqmtp reverse entails bfgtj, does any hqmtp contradict one bfgtj?",0
20782,"Given nxzwo forward entails vllmo, does one vllmo reverse entail few nxzwo?",1
20783,"Given khddc contradicts khddc, does some khddc contradict each khddc?",1
20784,"Given wqfgl reverse entails nxwqi, does not nxwqi contradict any wqfgl?",0
20785,"Given bbdat forward entails xjwfm, does one bbdat forward entail xjwfm?",0
20786,"Given jwtms forward entails xnbjo, does any xnbjo contradict any jwtms?",0
20787,"Given glgzo contradicts glgzo, does most glgzo contradict most glgzo?",1
20788,"Given xednx reverse entails cjirb, does any cjirb forward entail not xednx?",0
20789,"Given nyuhb reverse entails gvxfe, does any nyuhb forward entail some gvxfe?",0
20790,"Given wqfgl reverse entails ehbfl, does few wqfgl reverse entail ehbfl?",0
20791,"Given htjlg reverse entails dzgky, does few dzgky contradict any htjlg?",0
20792,"Given dccqn reverse entails algly, does few algly forward entail one dccqn?",1
20793,"Given umjbg forward entails xednx, does each umjbg reverse entail each xednx?",0
20794,"Given wvbnk reverse entails vcdba, does one wvbnk forward entail not vcdba?",0
20795,"Given ishyf forward entails qhpxn, does not ishyf contradict any qhpxn?",0
20796,"Given umjbg contradicts umjbg, does each umjbg reverse entail any umjbg?",0
20797,"Given ppzhm contradicts ppzhm, does not ppzhm contradict each ppzhm?",0
20798,"Given htluh reverse entails dpqqn, does some dpqqn contradict one htluh?",0
20799,"Given xrwvq contradicts xrwvq, does each xrwvq contradict most xrwvq?",1
20800,"Given oshkw forward entails sovsy, does most sovsy contradict any oshkw?",0
20801,"Given jxbse forward entails rdhcd, does some jxbse forward entail most rdhcd?",0
20802,"Given lwgjr reverse entails cmxgg, does some lwgjr forward entail cmxgg?",0
20803,"Given iwteb reverse entails cqlmr, does one iwteb reverse entail any cqlmr?",0
20804,"Given kefna forward entails rawca, does rawca forward entail few kefna?",0
20805,"Given ryxfd contradicts ryxfd, does most ryxfd contradict ryxfd?",1
20806,"Given dzgky forward entails htjlg, does some dzgky reverse entail htjlg?",0
20807,"Given kvrzt reverse entails koeie, does most koeie forward entail one kvrzt?",1
20808,"Given vdque contradicts vdque, does any vdque contradict each vdque?",1
20809,"Given dzgky forward entails htjlg, does each dzgky forward entail any htjlg?",0
20810,"Given nvnhf contradicts nvnhf, does each nvnhf contradict any nvnhf?",1
20811,"Given uvzqd forward entails vvsuh, does any uvzqd reverse entail few vvsuh?",0
20812,"Given whlqi reverse entails bermx, does not bermx forward entail one whlqi?",0
20813,"Given osexv contradicts osexv, does most osexv reverse entail most osexv?",0
20814,"Given slmah reverse entails ryxfd, does any slmah contradict few ryxfd?",0
20815,"Given nksyl contradicts nksyl, does nksyl contradict each nksyl?",1
20816,"Given galkp forward entails mtaiq, does any galkp forward entail each mtaiq?",0
20817,"Given cjirb forward entails zyeej, does some cjirb contradict most zyeej?",0
20818,"Given cjirb forward entails zyeej, does any cjirb contradict any zyeej?",0
20819,"Given fqbnj forward entails lphzh, does most fqbnj reverse entail lphzh?",0
20820,"Given xednx reverse entails umjbg, does few xednx contradict each umjbg?",0
20821,"Given okddw reverse entails hfrjw, does any hfrjw reverse entail each okddw?",0
20822,"Given tbtsv contradicts tbtsv, does not tbtsv contradict few tbtsv?",0
20823,"Given koehl forward entails lwgjr, does each koehl reverse entail each lwgjr?",0
20824,"Given jhwcm forward entails qhpxn, does each qhpxn forward entail one jhwcm?",0
20825,"Given qcmrb forward entails rawca, does any rawca reverse entail each qcmrb?",1
20826,"Given vvsuh reverse entails izzra, does not izzra reverse entail each vvsuh?",0
20827,"Given gvxfe reverse entails cpgyn, does most cpgyn reverse entail any gvxfe?",0
20828,"Given fexar forward entails fwqbd, does some fexar forward entail any fwqbd?",0
20829,"Given xmswp reverse entails nksyl, does one xmswp reverse entail most nksyl?",0
20830,"Given vqlga reverse entails gnwny, does one vqlga forward entail each gnwny?",0
20831,"Given izdyj contradicts izdyj, does each izdyj contradict some izdyj?",1
20832,"Given afwlr contradicts afwlr, does most afwlr contradict each afwlr?",1
20833,"Given cjirb forward entails hkkur, does some cjirb forward entail most hkkur?",0
20834,"Given nksyl reverse entails llihr, does one nksyl forward entail one llihr?",0
20835,"Given txnjl reverse entails bfcjk, does most txnjl contradict any bfcjk?",0
20836,"Given tojzs reverse entails tawze, does one tojzs forward entail any tawze?",0
20837,"Given shnni contradicts shnni, does some shnni reverse entail most shnni?",0
20838,"Given llihr contradicts llihr, does each llihr contradict some llihr?",1
20839,"Given gakmx reverse entails dktsk, does gakmx reverse entail most dktsk?",0
20840,"Given gnnle contradicts gnnle, does one gnnle reverse entail most gnnle?",0
20841,"Given selib reverse entails dktsk, does one selib contradict each dktsk?",0
20842,"Given cvilp forward entails gwlhp, does each cvilp contradict few gwlhp?",0
20843,"Given wqfgl contradicts wqfgl, does most wqfgl forward entail any wqfgl?",0
20844,"Given cgxoj contradicts cgxoj, does one cgxoj contradict any cgxoj?",1
20845,"Given jyknb forward entails zgjad, does one jyknb contradict zgjad?",0
20846,"Given izzra reverse entails fpmbp, does any fpmbp contradict some izzra?",0
20847,"Given emken forward entails khddc, does most emken contradict few khddc?",0
20848,"Given jwivp forward entails yhhic, does any yhhic reverse entail few jwivp?",1
20849,"Given qebiw reverse entails klzai, does any qebiw forward entail most klzai?",0
20850,"Given prbgm reverse entails emken, does each prbgm contradict any emken?",0
20851,"Given nxuqq forward entails zyeej, does most nxuqq contradict one zyeej?",0
20852,"Given ovdys reverse entails avvej, does some ovdys reverse entail most avvej?",0
20853,"Given ubyqa reverse entails osexv, does not ubyqa contradict few osexv?",0
20854,"Given feqrx contradicts feqrx, does feqrx contradict any feqrx?",1
20855,"Given dsffk forward entails vvqxe, does dsffk forward entail not vvqxe?",0
20856,"Given scbwg forward entails ufcvo, does few ufcvo contradict most scbwg?",0
20857,"Given qfsbj contradicts qfsbj, does each qfsbj reverse entail each qfsbj?",0
20858,"Given jyknb forward entails zgjad, does any zgjad reverse entail not jyknb?",0
20859,"Given fpmbp forward entails mmxmg, does fpmbp contradict mmxmg?",0
20860,"Given txnjl reverse entails bfcjk, does one txnjl contradict most bfcjk?",0
20861,"Given lphzh contradicts lphzh, does not lphzh contradict each lphzh?",0
20862,"Given oaucg forward entails seimf, does any oaucg forward entail one seimf?",0
20863,"Given zgolc contradicts zgolc, does few zgolc reverse entail some zgolc?",0
20864,"Given wqfgl reverse entails ehbfl, does each wqfgl contradict ehbfl?",0
20865,"Given hqfxx contradicts hqfxx, does some hqfxx contradict any hqfxx?",1
20866,"Given dpqqn forward entails haxqv, does some dpqqn forward entail haxqv?",0
20867,"Given nvnhf reverse entails gnwny, does any nvnhf reverse entail some gnwny?",0
20868,"Given cpcwh forward entails feqrx, does each feqrx reverse entail cpcwh?",1
20869,"Given jwtms forward entails xnbjo, does most jwtms contradict each xnbjo?",0
20870,"Given hkpok contradicts hkpok, does few hkpok forward entail any hkpok?",0
20871,"Given jwpfi forward entails mtaiq, does few mtaiq reverse entail jwpfi?",1
20872,"Given pinrq reverse entails dktsk, does some pinrq reverse entail one dktsk?",0
20873,"Given dpqqn contradicts dpqqn, does any dpqqn reverse entail few dpqqn?",0
20874,"Given glgzo forward entails xrwvq, does some glgzo reverse entail some xrwvq?",0
20875,"Given bkufw forward entails mkcnc, does each mkcnc forward entail any bkufw?",0
20876,"Given eoxbu forward entails zramr, does one zramr forward entail some eoxbu?",0
20877,"Given iesaj reverse entails feqrx, does iesaj contradict any feqrx?",0
20878,"Given tbtsv contradicts tbtsv, does tbtsv forward entail each tbtsv?",0
20879,"Given avvej forward entails fvgvb, does each avvej reverse entail one fvgvb?",0
20880,"Given koehl forward entails wnewr, does any wnewr forward entail koehl?",0
20881,"Given mkcnc reverse entails bkufw, does few bkufw reverse entail most mkcnc?",0
20882,"Given dpqqn forward entails htluh, does not htluh forward entail some dpqqn?",0
20883,"Given fqbnj forward entails rxaio, does not fqbnj forward entail most rxaio?",0
20884,"Given atvpl contradicts atvpl, does few atvpl reverse entail not atvpl?",1
20885,"Given oatfz reverse entails jyknb, does one oatfz forward entail one jyknb?",0
20886,"Given ywrar reverse entails txnjl, does any txnjl contradict few ywrar?",0
20887,"Given nvnhf reverse entails gnwny, does one nvnhf forward entail one gnwny?",0
20888,"Given ufcvo reverse entails scbwg, does not scbwg reverse entail ufcvo?",0
20889,"Given jvpkd forward entails kvrzt, does not kvrzt forward entail most jvpkd?",0
20890,"Given lxxcr reverse entails avvej, does any lxxcr forward entail not avvej?",0
20891,"Given coreg forward entails fzuoz, does not coreg forward entail each fzuoz?",0
20892,"Given jfdlw contradicts jfdlw, does not jfdlw reverse entail most jfdlw?",1
20893,"Given rbugr contradicts rbugr, does not rbugr reverse entail each rbugr?",1
20894,"Given jscmw contradicts jscmw, does few jscmw contradict one jscmw?",1
20895,"Given dccqn forward entails oshkw, does few dccqn forward entail most oshkw?",0
20896,"Given feqrx forward entails iesaj, does each iesaj contradict some feqrx?",0
20897,"Given qhpxn reverse entails cqlmr, does most cqlmr contradict each qhpxn?",0
20898,"Given mtaiq reverse entails jwpfi, does each mtaiq reverse entail not jwpfi?",0
20899,"Given eoxbu contradicts eoxbu, does any eoxbu contradict most eoxbu?",1
20900,"Given haxqv reverse entails dpqqn, does any haxqv reverse entail each dpqqn?",0
20901,"Given tptap reverse entails ppzhm, does tptap contradict few ppzhm?",0
20902,"Given glgzo forward entails hmmow, does any hmmow contradict glgzo?",0
20903,"Given gwlhp reverse entails cvilp, does some gwlhp forward entail few cvilp?",0
20904,"Given bfcjk forward entails cbwwl, does one cbwwl contradict each bfcjk?",0
20905,"Given zyeej reverse entails osexv, does most zyeej reverse entail osexv?",0
20906,"Given lphzh reverse entails fqbnj, does most fqbnj forward entail lphzh?",1
20907,"Given eagcj contradicts eagcj, does few eagcj forward entail most eagcj?",0
20908,"Given avvej forward entails ovdys, does each ovdys contradict most avvej?",0
20909,"Given izdyj contradicts izdyj, does few izdyj forward entail most izdyj?",0
20910,"Given cbwwl reverse entails bfcjk, does not cbwwl forward entail few bfcjk?",0
20911,"Given dpqqn contradicts dpqqn, does one dpqqn forward entail each dpqqn?",0
20912,"Given yqqjz contradicts yqqjz, does yqqjz forward entail each yqqjz?",0
20913,"Given vdque contradicts vdque, does any vdque contradict not vdque?",0
20914,"Given sovsy contradicts sovsy, does each sovsy contradict not sovsy?",0
20915,"Given hfrjw forward entails okddw, does few hfrjw forward entail most okddw?",0
20916,"Given nvnhf reverse entails bcrre, does not nvnhf reverse entail bcrre?",0
20917,"Given dktsk forward entails gakmx, does any dktsk forward entail few gakmx?",0
20918,"Given odrwt contradicts odrwt, does few odrwt contradict one odrwt?",1
20919,"Given gakmx reverse entails dktsk, does one gakmx reverse entail most dktsk?",0
20920,"Given cpcwh forward entails oaucg, does any cpcwh forward entail any oaucg?",0
20921,"Given hfrjw forward entails myaix, does one hfrjw reverse entail some myaix?",0
20922,"Given oatfz reverse entails mkcnc, does each mkcnc forward entail not oatfz?",0
20923,"Given ndxll contradicts ndxll, does not ndxll reverse entail one ndxll?",1
20924,"Given iesaj reverse entails feqrx, does most feqrx forward entail most iesaj?",1
20925,"Given ruwjq contradicts ruwjq, does any ruwjq forward entail few ruwjq?",0
20926,"Given ishyf reverse entails fpmbp, does each ishyf reverse entail one fpmbp?",0
20927,"Given gvxfe reverse entails cpgyn, does some cpgyn forward entail gvxfe?",1
20928,"Given phxbf reverse entails nksyl, does any nksyl contradict phxbf?",0
20929,"Given zgolc reverse entails htluh, does zgolc reverse entail most htluh?",0
20930,"Given koehl forward entails wnewr, does koehl reverse entail any wnewr?",0
20931,"Given vvsuh reverse entails uvzqd, does few uvzqd forward entail few vvsuh?",1
20932,"Given koeie forward entails kvrzt, does few koeie forward entail each kvrzt?",0
20933,"Given wpymi contradicts wpymi, does each wpymi contradict most wpymi?",1
20934,"Given gakmx reverse entails dktsk, does not gakmx contradict not dktsk?",0
20935,"Given gnnle forward entails khddc, does not gnnle contradict any khddc?",0
20936,"Given algly contradicts algly, does algly forward entail algly?",0
20937,"Given oltej contradicts oltej, does any oltej reverse entail some oltej?",0
20938,"Given tcybx contradicts tcybx, does one tcybx contradict some tcybx?",1
20939,"Given zhmew contradicts zhmew, does any zhmew contradict each zhmew?",1
20940,"Given lwgjr reverse entails cmxgg, does some lwgjr forward entail not cmxgg?",0
20941,"Given vcdba reverse entails odqnp, does odqnp reverse entail vcdba?",0
20942,"Given vvsuh reverse entails izzra, does some izzra reverse entail any vvsuh?",0
20943,"Given bcrre contradicts bcrre, does most bcrre reverse entail few bcrre?",0
20944,"Given zgjad reverse entails zcsro, does few zgjad contradict zcsro?",0
20945,"Given emken contradicts emken, does not emken reverse entail some emken?",1
20946,"Given coreg forward entails fzuoz, does one coreg forward entail any fzuoz?",0
20947,"Given uucpb contradicts uucpb, does some uucpb contradict not uucpb?",0
20948,"Given bkufw forward entails yaxtz, does few bkufw reverse entail one yaxtz?",0
20949,"Given koeie forward entails kvrzt, does each kvrzt reverse entail each koeie?",1
20950,"Given ornzn contradicts ornzn, does few ornzn reverse entail not ornzn?",1
20951,"Given afwlr contradicts afwlr, does one afwlr contradict each afwlr?",1
20952,"Given htluh forward entails zgolc, does each zgolc reverse entail each htluh?",1
20953,"Given zyeej reverse entails nxuqq, does zyeej forward entail some nxuqq?",0
20954,"Given ornzn contradicts ornzn, does any ornzn forward entail most ornzn?",0
20955,"Given fglta forward entails jtvcy, does each fglta contradict each jtvcy?",0
20956,"Given emken forward entails prbgm, does any emken reverse entail any prbgm?",0
20957,"Given jhwcm reverse entails cjirb, does most jhwcm reverse entail few cjirb?",0
20958,"Given coreg contradicts coreg, does each coreg reverse entail any coreg?",0
20959,"Given joxkc contradicts joxkc, does each joxkc contradict most joxkc?",1
20960,"Given uucpb contradicts uucpb, does not uucpb reverse entail most uucpb?",1
20961,"Given dpqqn forward entails haxqv, does each dpqqn reverse entail each haxqv?",0
20962,"Given feqrx forward entails iesaj, does feqrx forward entail most iesaj?",0
20963,"Given joxkc contradicts joxkc, does any joxkc forward entail each joxkc?",0
20964,"Given ornzn reverse entails iufyu, does each ornzn reverse entail most iufyu?",0
20965,"Given mtaiq reverse entails galkp, does most mtaiq contradict not galkp?",0
20966,"Given owkve reverse entails jyknb, does some jyknb forward entail each owkve?",1
20967,"Given nvnhf forward entails zgjad, does each zgjad reverse entail any nvnhf?",1
20968,"Given vcdba reverse entails mgqwj, does few vcdba forward entail few mgqwj?",0
20969,"Given osexv forward entails zyeej, does few zyeej contradict some osexv?",0
20970,"Given nxzwo forward entails vllmo, does one nxzwo forward entail some vllmo?",0
20971,"Given kefna contradicts kefna, does most kefna forward entail most kefna?",0
20972,"Given cvilp forward entails gjmcg, does one gjmcg reverse entail any cvilp?",1
20973,"Given ornzn contradicts ornzn, does some ornzn reverse entail any ornzn?",0
20974,"Given nvnhf forward entails vqlga, does any vqlga forward entail most nvnhf?",0
20975,"Given siytn reverse entails okddw, does few okddw forward entail siytn?",1
20976,"Given nxuqq contradicts nxuqq, does each nxuqq contradict nxuqq?",1
20977,"Given dccqn forward entails dsnjt, does few dccqn contradict most dsnjt?",0
20978,"Given cpcwh forward entails oaucg, does oaucg contradict most cpcwh?",0
20979,"Given ubyqa reverse entails osexv, does ubyqa forward entail osexv?",0
